CountryName,CountryCode,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Taiwan,TWN,20211121,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16529,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211122,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16532,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211123,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16539,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211124,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16544,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211125,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16554,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211126,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16566,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211127,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16578,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211128,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,1,50-54 yrs,50-54 yrs,0,0,0,0,5,0,16588,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211129,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16596,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211130,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16601,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211201,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16609,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211202,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16626,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211203,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16637,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211204,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16648,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211205,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16652,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211206,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16662,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211207,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16683,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211208,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16688,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211209,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16704,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211210,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16721,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211211,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16731,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211212,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16737,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211213,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16742,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211214,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16752,848,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211215,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16759,849,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211216,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16771,849,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211217,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16786,849,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211218,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16799,849,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211219,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16805,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211220,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16816,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211221,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16826,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211222,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16840,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211223,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16853,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211224,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16873,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211225,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16891,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211226,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16915,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211227,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16931,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211228,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16950,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211229,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16964,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211230,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,16988,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20211231,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17029,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220101,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17050,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220102,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17070,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220103,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17095,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220104,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17129,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220105,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17155,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220106,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17198,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220107,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17258,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220108,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17302,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220109,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17362,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220110,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17394,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220111,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17463,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220112,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17559,850,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220113,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17624,851,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220114,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17692,851,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220115,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17769,851,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220116,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,2,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17820,851,20.37,20.37,28.57,28.57,45.31,45.31,41.07,41.07,75,75
Taiwan,TWN,20220117,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17885,851,20.37,20.37,28.57,28.57,47.4,47.4,43.45,43.45,75,75
Taiwan,TWN,20220118,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,17951,851,20.37,20.37,28.57,28.57,47.4,47.4,43.45,43.45,75,75
Taiwan,TWN,20220119,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18005,851,20.37,20.37,28.57,28.57,47.4,47.4,43.45,43.45,75,75
Taiwan,TWN,20220120,1,1,0,,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18041,851,20.37,20.37,28.57,28.57,47.4,47.4,43.45,43.45,75,75
Taiwan,TWN,20220121,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18109,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220122,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18238,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220123,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18325,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220124,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18376,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220125,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18411,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220126,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18503,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220127,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18566,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220128,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18634,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220129,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18681,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220130,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18735,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220131,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18790,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220201,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18850,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220202,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18903,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220203,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,18958,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220204,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19029,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220205,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19101,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220206,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19144,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220207,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19192,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220208,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19239,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220209,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19293,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220210,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19376,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220211,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19455,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220212,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19515,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220213,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19567,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220214,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19621,851,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220215,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19666,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220216,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19732,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220217,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19797,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220218,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19864,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220219,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,19937,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220220,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20007,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
Taiwan,TWN,20220221,1,1,2,1,0,,0,,0,,0,,0,,2,1,1,2,,,2,1,3,1,,0,3,1,5,1,3,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,20056,852,27.78,27.78,39.29,39.29,51.56,51.56,48.21,48.21,75,75
